2250,0,10,2292,0,0,2308,0,0,3000,1000,1000,0,100
2255,0,10,2297,0,0,2312,0,0,3000,1000,1000,0,100
2254,0,10,2292,0,0,2315,0,0,3000,1000,1000,0,100
2254,0,10,2293,0,0,2313,0,0,3000,1000,1000,0,100
2253,0,10,2293,0,0,2317,0,0,3000,1000,1000,0,100
2257,0,10,2294,0,0,2320,0,0,3000,1000,1000,0,100
2256,0,10,2294,0,0,2322,0,0,3000,1000,1000,0,100
2251,0,10,2294,0,0,2315,0,0,3000,1000,1000,0,100
2250,0,10,2294,0,0,2318,0,0,3000,1000,1000,0,100
2255,0,10,2290,0,0,2321,0,0,3000,1000,1000,0,100
2254,0,10,2290,0,0,2323,0,0,3000,1000,1000,0,100
2254,0,10,2286,0,0,2325,0,0,3000,1000,1000,0,100
2258,0,10,2287,0,0,2322,0,0,3000,1000,1000,0,100
2257,0,10,2293,0,0,2325,0,0,3000,1000,1000,0,100
2256,0,10,2293,0,0,2322,0,0,3000,1000,1000,0,100
2255,0,10,2299,0,0,2319,0,0,3000,1000,1000,0,100
2259,0,10,2294,0,0,2317,0,0,3000,1000,1000,0,100
2253,0,10,2289,0,0,2320,0,0,3000,1000,1000,0,100
2253,0,10,2285,0,0,2318,0,0,3000,1000,1000,0,100
2257,0,10,2281,0,0,2320,0,0,3000,1000,1000,0,100
2256,0,10,2278,0,0,2318,0,0,3000,1000,1000,0,100
2255,0,10,2275,0,0,2321,0,0,3000,1000,1000,0,100
2255,0,10,2277,0,0,2323,0,0,3000,1000,1000,0,100
2254,0,10,2279,0,0,2326,0,0,3000,1000,1000,0,100
2248,0,10,2281,0,0,2323,0,0,3000,1000,1000,0,100
2248,0,10,2277,0,0,2315,0,0,3000,1000,1000,0,100
2253,0,10,2274,0,0,2313,0,0,3000,1000,1000,0,100
2253,0,10,2277,0,0,2312,0,0,3000,1000,1000,0,100
2247,0,10,2274,0,0,2315,0,0,3000,1000,1000,0,100
2247,0,10,2276,0,0,2313,0,0,3000,1000,1000,0,100
2252,0,10,2273,0,0,2316,0,0,3000,1000,1000,0,100
2247,0,10,2276,0,0,2314,0,0,3000,1000,1000,0,100
2247,0,10,2278,0,0,2308,0,0,3000,1000,1000,0,100
2247,0,10,2275,0,0,2312,0,0,3000,1000,1000,0,100
2247,0,10,2277,0,0,2315,0,0,3000,1000,1000,0,100
2247,0,10,2279,0,0,2318,0,0,3000,1000,1000,0,100
2252,0,10,2281,0,0,2321,0,0,3000,1000,1000,0,100
2257,0,10,2282,0,0,2318,0,0,3000,1000,1000,0,100
2251,0,10,2279,0,0,2321,0,0,3000,1000,1000,0,100
2251,0,10,2276,0,0,2324,0,0,3000,1000,1000,0,100
2245,0,10,2278,0,0,2326,0,0,3000,1000,1000,0,100
2251,0,10,2280,0,0,2328,0,0,3000,1000,1000,0,100
2245,0,10,2277,0,0,2325,0,0,3000,1000,1000,0,100
2246,0,10,2279,0,0,2322,0,0,3000,1000,1000,0,100
2246,0,10,2275,0,0,2324,0,0,3000,1000,1000,0,100
2246,0,10,2273,0,0,2321,0,0,3000,1000,1000,0,100
2246,0,10,2270,0,0,2314,0,0,3000,1000,1000,0,100
2251,0,10,2268,0,0,2312,0,0,3000,1000,1000,0,100
2251,0,10,2266,0,0,2311,0,0,3000,1000,1000,0,100
2255,0,10,2274,0,0,2314,0,0,3000,1000,1000,0,100
2255,0,10,2276,0,0,2312,0,0,3000,1000,1000,0,100
2259,0,10,2273,0,0,2316,0,0,3000,1000,1000,0,100
2258,0,10,2271,0,0,2319,0,0,3000,1000,1000,0,100
2262,0,10,2273,0,0,2312,0,0,3000,1000,1000,0,100
2260,0,10,2276,0,0,2310,0,0,3000,1000,1000,0,100
2264,0,10,2283,0,0,2309,0,0,3000,1000,1000,0,100
2267,0,10,2284,0,0,2308,0,0,3000,1000,1000,0,100
2265,0,10,2285,0,0,2307,0,0,3000,1000,1000,0,100
2264,0,10,2291,0,0,2301,0,0,3000,1000,1000,0,100
2262,0,10,2297,0,0,2305,0,0,3000,1000,1000,0,100
2261,0,10,2292,0,0,2304,0,0,3000,1000,1000,0,100
2259,0,10,2287,0,0,2308,0,0,3000,1000,1000,0,100
2263,0,10,2288,0,0,2307,0,0,3000,1000,1000,0,100
2261,0,10,2289,0,0,2306,0,0,3000,1000,1000,0,100
2260,0,10,2285,0,0,2305,0,0,3000,1000,1000,0,100
2259,0,10,2281,0,0,2304,0,0,3000,1000,1000,0,100
2263,0,10,2278,0,0,2304,0,0,3000,1000,1000,0,100
2266,0,10,2275,0,0,2303,0,0,3000,1000,1000,0,100
2269,0,10,2282,0,0,2302,0,0,3000,1000,1000,0,100
2272,0,10,2283,0,0,2307,0,0,3000,1000,1000,0,100
2269,0,10,2280,0,0,2306,0,0,3000,1000,1000,0,100
2272,0,10,2282,0,0,2305,0,0,3000,1000,1000,0,100
2275,0,10,2283,0,0,2304,0,0,3000,1000,1000,0,100
2277,0,10,2280,0,0,2303,0,0,3000,1000,1000,0,100
2274,0,10,2281,0,0,2303,0,0,3000,1000,1000,0,100
2271,0,10,2288,0,0,2302,0,0,3000,1000,1000,0,100
2274,0,10,2284,0,0,2306,0,0,3000,1000,1000,0,100
2271,0,10,2280,0,0,2310,0,0,3000,1000,1000,0,100
2269,0,10,2282,0,0,2314,0,0,3000,1000,1000,0,100
2267,0,10,2283,0,0,2317,0,0,3000,1000,1000,0,100
2265,0,10,2285,0,0,2310,0,0,3000,1000,1000,0,100
2268,0,10,2286,0,0,2314,0,0,3000,1000,1000,0,100
2266,0,10,2282,0,0,2317,0,0,3000,1000,1000,0,100
2264,0,10,2279,0,0,2320,0,0,3000,1000,1000,0,100
2263,0,10,2280,0,0,2322,0,0,3000,1000,1000,0,100
2261,0,10,2287,0,0,2325,0,0,3000,1000,1000,0,100
2260,0,10,2288,0,0,2327,0,0,3000,1000,1000,0,100
2263,0,10,2289,0,0,2319,0,0,3000,1000,1000,0,100
2267,0,10,2285,0,0,2317,0,0,3000,1000,1000,0,100
2270,0,10,2286,0,0,2310,0,0,3000,1000,1000,0,100
2268,0,10,2287,0,0,2313,0,0,3000,1000,1000,0,100
2266,0,10,2293,0,0,2312,0,0,3000,1000,1000,0,100
2264,0,10,2293,0,0,2310,0,0,3000,1000,1000,0,100
2262,0,10,2294,0,0,2309,0,0,3000,1000,1000,0,100
2261,0,10,2294,0,0,2308,0,0,3000,1000,1000,0,100
2264,0,10,2289,0,0,2311,0,0,3000,1000,1000,0,100
2263,0,10,2290,0,0,2315,0,0,3000,1000,1000,0,100
2266,0,10,2291,0,0,2308,0,0,3000,1000,1000,0,100
2269,0,10,2291,0,0,2307,0,0,3000,1000,1000,0,100
2262,0,10,2287,0,0,2311,0,0,3000,1000,1000,0,100
2266,0,10,2283,0,0,2314,0,0,3000,1000,1000,0,100
2264,0,10,2279,0,0,2317,0,0,3000,1000,1000,0,100
2262,0,10,2281,0,0,2320,0,0,3000,1000,1000,0,100
2261,0,10,2278,0,0,2323,0,0,3000,1000,1000,0,100
2259,0,10,2285,0,0,2320,0,0,3000,1000,1000,0,100
2263,0,10,2286,0,0,2313,0,0,3000,1000,1000,0,100
2262,0,10,2282,0,0,2316,0,0,3000,1000,1000,0,100
2255,0,10,2283,0,0,2314,0,0,3000,1000,1000,0,100
2255,0,10,2280,0,0,2317,0,0,3000,1000,1000,0,100
2254,0,10,2277,0,0,2320,0,0,3000,1000,1000,0,100
2248,0,10,2274,0,0,2323,0,0,3000,1000,1000,0,100
2248,0,10,2271,0,0,2320,0,0,3000,1000,1000,0,100
2253,0,10,2274,0,0,2318,0,0,3000,1000,1000,0,100
2253,0,10,2276,0,0,2321,0,0,3000,1000,1000,0,100
2252,0,10,2273,0,0,2318,0,0,3000,1000,1000,0,100
2257,0,10,2271,0,0,2316,0,0,3000,1000,1000,0,100
2256,0,10,2268,0,0,2319,0,0,3000,1000,1000,0,100
2255,0,10,2271,0,0,2322,0,0,3000,1000,1000,0,100
2254,0,10,2274,0,0,2324,0,0,3000,1000,1000,0,100
2254,0,10,2271,0,0,2326,0,0,3000,1000,1000,0,100
2248,0,10,2269,0,0,2323,0,0,3000,1000,1000,0,100
2248,0,10,2276,0,0,2321,0,0,3000,1000,1000,0,100
2248,0,10,2283,0,0,2313,0,0,3000,1000,1000,0,100
2248,0,10,2285,0,0,2317,0,0,3000,1000,1000,0,100
2253,0,10,2286,0,0,2310,0,0,3000,1000,1000,0,100
2252,0,10,2282,0,0,2318,0,0,3000,1000,1000,0,100
2252,0,10,2284,0,0,2316,0,0,3000,1000,1000,0,100
2252,0,10,2285,0,0,2314,0,0,3000,1000,1000,0,100
2251,0,10,2281,0,0,2317,0,0,3000,1000,1000,0,100
2251,0,10,2278,0,0,2320,0,0,3000,1000,1000,0,100
2255,0,10,2275,0,0,2323,0,0,3000,1000,1000,0,100
2250,0,10,2272,0,0,2325,0,0,3000,1000,1000,0,100
2250,0,10,2279,0,0,2322,0,0,3000,1000,1000,0,100
2249,0,10,2276,0,0,2320,0,0,3000,1000,1000,0,100
2249,0,10,2278,0,0,2317,0,0,3000,1000,1000,0,100
2254,0,10,2280,0,0,2310,0,0,3000,1000,1000,0,100
2258,0,10,2277,0,0,2304,0,0,3000,1000,1000,0,100
2257,0,10,2274,0,0,2308,0,0,3000,1000,1000,0,100
2261,0,10,2276,0,0,2302,0,0,3000,1000,1000,0,100
2260,0,10,2283,0,0,2306,0,0,3000,1000,1000,0,100
2263,0,10,2285,0,0,2306,0,0,3000,1000,1000,0,100
2262,0,10,2281,0,0,2305,0,0,3000,1000,1000,0,100
2265,0,10,2282,0,0,2299,0,0,3000,1000,1000,0,100
2264,0,10,2279,0,0,2299,0,0,3000,1000,1000,0,100
2262,0,10,2281,0,0,2299,0,0,3000,1000,1000,0,100
2261,0,10,2277,0,0,2303,0,0,3000,1000,1000,0,100
2259,0,10,2284,0,0,2307,0,0,3000,1000,1000,0,100
2263,0,10,2281,0,0,2311,0,0,3000,1000,1000,0,100
2262,0,10,2282,0,0,2310,0,0,3000,1000,1000,0,100
2260,0,10,2279,0,0,2308,0,0,3000,1000,1000,0,100
2259,0,10,2281,0,0,2307,0,0,3000,1000,1000,0,100
2263,0,10,2287,0,0,2311,0,0,3000,1000,1000,0,100
2261,0,10,2283,0,0,2310,0,0,3000,1000,1000,0,100
2265,0,10,2280,0,0,2313,0,0,3000,1000,1000,0,100
2263,0,10,2281,0,0,2316,0,0,3000,1000,1000,0,100
2262,0,10,2278,0,0,2315,0,0,3000,1000,1000,0,100
2260,0,10,2280,0,0,2318,0,0,3000,1000,1000,0,100
2259,0,10,2286,0,0,2311,0,0,3000,1000,1000,0,100
2258,0,10,2292,0,0,2309,0,0,3000,1000,1000,0,100
2257,0,10,2298,0,0,2308,0,0,3000,1000,1000,0,100
2256,0,10,2298,0,0,2312,0,0,3000,1000,1000,0,100
2260,0,10,2297,0,0,2315,0,0,3000,1000,1000,0,100
2259,0,10,2302,0,0,2318,0,0,3000,1000,1000,0,100
2258,0,10,2297,0,0,2316,0,0,3000,1000,1000,0,100
2257,0,10,2297,0,0,2314,0,0,3000,1000,1000,0,100
2256,0,10,2297,0,0,2317,0,0,3000,1000,1000,0,100
2255,0,10,2292,0,0,2320,0,0,3000,1000,1000,0,100
2254,0,10,2287,0,0,2323,0,0,3000,1000,1000,0,100
2259,0,10,2288,0,0,2325,0,0,3000,1000,1000,0,100
2262,0,10,2284,0,0,2322,0,0,3000,1000,1000,0,100
2261,0,10,2281,0,0,2324,0,0,3000,1000,1000,0,100
2260,0,10,2277,0,0,2322,0,0,3000,1000,1000,0,100
2258,0,10,2274,0,0,2324,0,0,3000,1000,1000,0,100
2257,0,10,2282,0,0,2321,0,0,3000,1000,1000,0,100
2256,0,10,2278,0,0,2314,0,0,3000,1000,1000,0,100
2256,0,10,2280,0,0,2307,0,0,3000,1000,1000,0,100
2260,0,10,2282,0,0,2306,0,0,3000,1000,1000,0,100
2258,0,10,2283,0,0,2305,0,0,3000,1000,1000,0,100
2257,0,10,2285,0,0,2300,0,0,3000,1000,1000,0,100
2256,0,10,2291,0,0,2294,0,0,3000,1000,1000,0,100
2256,0,10,2291,0,0,2299,0,0,3000,1000,1000,0,100
2255,0,10,2292,0,0,2304,0,0,3000,1000,1000,0,100
2254,0,10,2297,0,0,2303,0,0,3000,1000,1000,0,100
2258,0,10,2302,0,0,2303,0,0,3000,1000,1000,0,100
2257,0,10,2301,0,0,2302,0,0,3000,1000,1000,0,100
2261,0,10,2301,0,0,2311,0,0,3000,1000,1000,0,100
2260,0,10,2305,0,0,2310,0,0,3000,1000,1000,0,100
2259,0,10,2305,0,0,2309,0,0,3000,1000,1000,0,100
2262,0,10,2304,0,0,2302,0,0,3000,1000,1000,0,100
2266,0,10,2303,0,0,2297,0,0,3000,1000,1000,0,100
2269,0,10,2302,0,0,2302,0,0,3000,1000,1000,0,100
2267,0,10,2302,0,0,2306,0,0,3000,1000,1000,0,100
2265,0,10,2296,0,0,2305,0,0,3000,1000,1000,0,100
2268,0,10,2296,0,0,2304,0,0,3000,1000,1000,0,100
2266,0,10,2296,0,0,2309,0,0,3000,1000,1000,0,100
2269,0,10,2292,0,0,2312,0,0,3000,1000,1000,0,100
2272,0,10,2292,0,0,2311,0,0,3000,1000,1000,0,100
2265,0,10,2293,0,0,2314,0,0,3000,1000,1000,0,100
2263,0,10,2293,0,0,2308,0,0,3000,1000,1000,0,100
2261,0,10,2298,0,0,2302,0,0,3000,1000,1000,0,100
2265,0,10,2298,0,0,2296,0,0,3000,1000,1000,0,100
2268,0,10,2293,0,0,2296,0,0,3000,1000,1000,0,100
2266,0,10,2289,0,0,2301,0,0,3000,1000,1000,0,100
2269,0,10,2284,0,0,2306,0,0,3000,1000,1000,0,100
2272,0,10,2281,0,0,2305,0,0,3000,1000,1000,0,100
2269,0,10,2282,0,0,2299,0,0,3000,1000,1000,0,100
2267,0,10,2284,0,0,2304,0,0,3000,1000,1000,0,100
2265,0,10,2290,0,0,2298,0,0,3000,1000,1000,0,100
2268,0,10,2291,0,0,2303,0,0,3000,1000,1000,0,100
2266,0,10,2291,0,0,2302,0,0,3000,1000,1000,0,100
2269,0,10,2292,0,0,2307,0,0,3000,1000,1000,0,100
2272,0,10,2283,0,0,2306,0,0,3000,1000,1000,0,100
2280,0,10,2284,0,0,2300,0,0,3000,1000,1000,0,100
2281,0,10,2280,0,0,2304,0,0,3000,1000,1000,0,100
2278,0,10,2282,0,0,2299,0,0,3000,1000,1000,0,100
2275,0,10,2279,0,0,2298,0,0,3000,1000,1000,0,100
2267,0,10,2280,0,0,2303,0,0,3000,1000,1000,0,100
2265,0,10,2282,0,0,2303,0,0,3000,1000,1000,0,100
2264,0,10,2283,0,0,2307,0,0,3000,1000,1000,0,100
2262,0,10,2280,0,0,2301,0,0,3000,1000,1000,0,100
2265,0,10,2277,0,0,2305,0,0,3000,1000,1000,0,100
2269,0,10,2279,0,0,2305,0,0,3000,1000,1000,0,100
2271,0,10,2285,0,0,2304,0,0,3000,1000,1000,0,100
2269,0,10,2286,0,0,2308,0,0,3000,1000,1000,0,100
2272,0,10,2288,0,0,2312,0,0,3000,1000,1000,0,100
2269,0,10,2288,0,0,2310,0,0,3000,1000,1000,0,100
2267,0,10,2289,0,0,2309,0,0,3000,1000,1000,0,100
2270,0,10,2285,0,0,2312,0,0,3000,1000,1000,0,100
2268,0,10,2286,0,0,2311,0,0,3000,1000,1000,0,100
2271,0,10,2287,0,0,2309,0,0,3000,1000,1000,0,100
2269,0,10,2283,0,0,2308,0,0,3000,1000,1000,0,100
2266,0,10,2280,0,0,2312,0,0,3000,1000,1000,0,100
2265,0,10,2286,0,0,2315,0,0,3000,1000,1000,0,100
2268,0,10,2283,0,0,2318,0,0,3000,1000,1000,0,100
2266,0,10,2279,0,0,2316,0,0,3000,1000,1000,0,100
2269,0,10,2276,0,0,2314,0,0,3000,1000,1000,0,100
2272,0,10,2273,0,0,2312,0,0,3000,1000,1000,0,100
2274,0,10,2275,0,0,2311,0,0,3000,1000,1000,0,100
2276,0,10,2273,0,0,2309,0,0,3000,1000,1000,0,100
2274,0,10,2270,0,0,2313,0,0,3000,1000,1000,0,100
2271,0,10,2273,0,0,2311,0,0,3000,1000,1000,0,100
2274,0,10,2280,0,0,2310,0,0,3000,1000,1000,0,100
2271,0,10,2287,0,0,2309,0,0,3000,1000,1000,0,100
2274,0,10,2283,0,0,2307,0,0,3000,1000,1000,0,100
2271,0,10,2284,0,0,2311,0,0,3000,1000,1000,0,100
2269,0,10,2281,0,0,2310,0,0,3000,1000,1000,0,100
2271,0,10,2282,0,0,2313,0,0,3000,1000,1000,0,100
2279,0,10,2288,0,0,2312,0,0,3000,1000,1000,0,100
2276,0,10,2284,0,0,2315,0,0,3000,1000,1000,0,100
2278,0,10,2281,0,0,2313,0,0,3000,1000,1000,0,100
2285,0,10,2277,0,0,2312,0,0,3000,1000,1000,0,100
2281,0,10,2279,0,0,2310,0,0,3000,1000,1000,0,100
2287,0,10,2276,0,0,2314,0,0,3000,1000,1000,0,100
2288,0,10,2273,0,0,2317,0,0,3000,1000,1000,0,100
2289,0,10,2276,0,0,2310,0,0,3000,1000,1000,0,100
2290,0,10,2278,0,0,2313,0,0,3000,1000,1000,0,100
2286,0,10,2275,0,0,2312,0,0,3000,1000,1000,0,100
2277,0,10,2277,0,0,2315,0,0,3000,1000,1000,0,100
2279,0,10,2279,0,0,2313,0,0,3000,1000,1000,0,100
2276,0,10,2281,0,0,2312,0,0,3000,1000,1000,0,100
2268,0,10,2273,0,0,2310,0,0,3000,1000,1000,0,100
2266,0,10,2270,0,0,2314,0,0,3000,1000,1000,0,100
2269,0,10,2273,0,0,2317,0,0,3000,1000,1000,0,100
2272,0,10,2270,0,0,2315,0,0,3000,1000,1000,0,100
2270,0,10,2273,0,0,2313,0,0,3000,1000,1000,0,100
2272,0,10,2275,0,0,2307,0,0,3000,1000,1000,0,100
2270,0,10,2273,0,0,2306,0,0,3000,1000,1000,0,100
2272,0,10,2275,0,0,2305,0,0,3000,1000,1000,0,100
2270,0,10,2272,0,0,2309,0,0,3000,1000,1000,0,100
2268,0,10,2275,0,0,2312,0,0,3000,1000,1000,0,100
2266,0,10,2277,0,0,2316,0,0,3000,1000,1000,0,100
2264,0,10,2279,0,0,2319,0,0,3000,1000,1000,0,100
2267,0,10,2281,0,0,2317,0,0,3000,1000,1000,0,100
2265,0,10,2282,0,0,2310,0,0,3000,1000,1000,0,100
2264,0,10,2279,0,0,2313,0,0,3000,1000,1000,0,100
2272,0,10,2276,0,0,2312,0,0,3000,1000,1000,0,100
2269,0,10,2278,0,0,2310,0,0,3000,1000,1000,0,100
2272,0,10,2275,0,0,2314,0,0,3000,1000,1000,0,100
2275,0,10,2277,0,0,2312,0,0,3000,1000,1000,0,100
2277,0,10,2279,0,0,2310,0,0,3000,1000,1000,0,100
2269,0,10,2276,0,0,2309,0,0,3000,1000,1000,0,100
2272,0,10,2273,0,0,2308,0,0,3000,1000,1000,0,100
2269,0,10,2275,0,0,2307,0,0,3000,1000,1000,0,100
2267,0,10,2273,0,0,2311,0,0,3000,1000,1000,0,100
2270,0,10,2275,0,0,2314,0,0,3000,1000,1000,0,100
2268,0,10,2272,0,0,2312,0,0,3000,1000,1000,0,100
2271,0,10,2275,0,0,2316,0,0,3000,1000,1000,0,100
2268,0,10,2272,0,0,2319,0,0,3000,1000,1000,0,100
2266,0,10,2270,0,0,2321,0,0,3000,1000,1000,0,100
2265,0,10,2272,0,0,2324,0,0,3000,1000,1000,0,100
2263,0,10,2270,0,0,2326,0,0,3000,1000,1000,0,100
2261,0,10,2273,0,0,2323,0,0,3000,1000,1000,0,100
2260,0,10,2275,0,0,2320,0,0,3000,1000,1000,0,100
2264,0,10,2272,0,0,2323,0,0,3000,1000,1000,0,100
2262,0,10,2270,0,0,2320,0,0,3000,1000,1000,0,100
2261,0,10,2268,0,0,2323,0,0,3000,1000,1000,0,100
2259,0,10,2266,0,0,2320,0,0,3000,1000,1000,0,100
2258,0,10,2264,0,0,2318,0,0,3000,1000,1000,0,100
2262,0,10,2262,0,0,2316,0,0,3000,1000,1000,0,100
2261,0,10,2261,0,0,2314,0,0,3000,1000,1000,0,100
2264,0,10,2259,0,0,2312,0,0,3000,1000,1000,0,100
2263,0,10,2263,0,0,2315,0,0,3000,1000,1000,0,100
2261,0,10,2267,0,0,2318,0,0,3000,1000,1000,0,100
2265,0,10,2270,0,0,2316,0,0,3000,1000,1000,0,100
2263,0,10,2267,0,0,2319,0,0,3000,1000,1000,0,100
2266,0,10,2265,0,0,2322,0,0,3000,1000,1000,0,100
2264,0,10,2269,0,0,2324,0,0,3000,1000,1000,0,100
2268,0,10,2271,0,0,2321,0,0,3000,1000,1000,0,100
2275,0,10,2274,0,0,2324,0,0,3000,1000,1000,0,100
2273,0,10,2271,0,0,2326,0,0,3000,1000,1000,0,100
2270,0,10,2274,0,0,2323,0,0,3000,1000,1000,0,100
2268,0,10,2271,0,0,2320,0,0,3000,1000,1000,0,100
2266,0,10,2279,0,0,2318,0,0,3000,1000,1000,0,100
2264,0,10,2276,0,0,2316,0,0,3000,1000,1000,0,100
2267,0,10,2273,0,0,2319,0,0,3000,1000,1000,0,100
2265,0,10,2270,0,0,2322,0,0,3000,1000,1000,0,100
2264,0,10,2268,0,0,2319,0,0,3000,1000,1000,0,100
2262,0,10,2271,0,0,2322,0,0,3000,1000,1000,0,100
2261,0,10,2273,0,0,2319,0,0,3000,1000,1000,0,100
2254,0,10,2276,0,0,2322,0,0,3000,1000,1000,0,100
2254,0,10,2273,0,0,2319,0,0,3000,1000,1000,0,100
2258,0,10,2275,0,0,2312,0,0,3000,1000,1000,0,100
2257,0,10,2273,0,0,2311,0,0,3000,1000,1000,0,100
2261,0,10,2270,0,0,2309,0,0,3000,1000,1000,0,100
2269,0,10,2273,0,0,2303,0,0,3000,1000,1000,0,100
2272,0,10,2275,0,0,2298,0,0,3000,1000,1000,0,100
2275,0,10,2272,0,0,2302,0,0,3000,1000,1000,0,100
2277,0,10,2275,0,0,2307,0,0,3000,1000,1000,0,100
2274,0,10,2272,0,0,2306,0,0,3000,1000,1000,0,100
2271,0,10,2275,0,0,2305,0,0,3000,1000,1000,0,100
2264,0,10,2272,0,0,2304,0,0,3000,1000,1000,0,100
2267,0,10,2270,0,0,2298,0,0,3000,1000,1000,0,100
2270,0,10,2272,0,0,2298,0,0,3000,1000,1000,0,100
2273,0,10,2275,0,0,2303,0,0,3000,1000,1000,0,100
2270,0,10,2277,0,0,2307,0,0,3000,1000,1000,0,100
2268,0,10,2279,0,0,2306,0,0,3000,1000,1000,0,100
2271,0,10,2281,0,0,2300,0,0,3000,1000,1000,0,100
2269,0,10,2277,0,0,2305,0,0,3000,1000,1000,0,100
2267,0,10,2279,0,0,2299,0,0,3000,1000,1000,0,100
2270,0,10,2276,0,0,2299,0,0,3000,1000,1000,0,100
2272,0,10,2283,0,0,2299,0,0,3000,1000,1000,0,100
2270,0,10,2284,0,0,2298,0,0,3000,1000,1000,0,100
2268,0,10,2286,0,0,2303,0,0,3000,1000,1000,0,100
2266,0,10,2287,0,0,2303,0,0,3000,1000,1000,0,100
2269,0,10,2288,0,0,2302,0,0,3000,1000,1000,0,100
2272,0,10,2289,0,0,2301,0,0,3000,1000,1000,0,100
2269,0,10,2285,0,0,2306,0,0,3000,1000,1000,0,100
2267,0,10,2286,0,0,2305,0,0,3000,1000,1000,0,100
2265,0,10,2282,0,0,2309,0,0,3000,1000,1000,0,100
2263,0,10,2279,0,0,2308,0,0,3000,1000,1000,0,100
2267,0,10,2280,0,0,2302,0,0,3000,1000,1000,0,100
2270,0,10,2277,0,0,2306,0,0,3000,1000,1000,0,100
2272,0,10,2274,0,0,2310,0,0,3000,1000,1000,0,100
2275,0,10,2272,0,0,2314,0,0,3000,1000,1000,0,100
2282,0,10,2274,0,0,2317,0,0,3000,1000,1000,0,100
2288,0,10,2276,0,0,2315,0,0,3000,1000,1000,0,100
2284,0,10,2273,0,0,2318,0,0,3000,1000,1000,0,100
